VendorID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,mta_tax,tolls_amount,improvement_surcharge,tip_amount
2,2,17.48,2,1,132,231,1,70,0.5,0,1,18.5
2,2,17.63,2,1,132,230,1,70,0.5,6.94,1,16.19
2,4,17.51,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,17.74,2,1,132,170,1,70,0.5,13.88,1,10
2,1,12.64,1,1,132,53,1,54.1,0.5,0,1,11.62
2,1,16.43,2,1,132,162,1,70,0.5,6.94,1,20.23
2,2,18.07,2,1,132,48,1,70,0.5,6.94,1,12
2,2,19.66,2,1,132,262,1,70,0.5,6.94,1,16.19
2,1,17.95,2,1,132,229,1,70,0.5,6.94,1,16.19
2,2,17.52,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.19,2,1,132,162,1,70,0.5,6.94,1,12.4
2,1,28.98,2,1,132,125,1,70,0.5,6.94,1,16.19
2,1,18.95,2,1,132,158,1,70,0.5,6.94,1,16.19
2,1,18.74,2,1,132,163,1,70,0.5,14.99,1,17.8
2,2,20.04,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.1,2,1,132,234,1,70,0.5,6.94,1,16.19
2,1,15.98,1,1,132,256,1,68.1,0.5,0,1,14.42
2,4,18.61,2,1,132,90,1,70,0.5,6.94,1,16.54
2,2,17.42,2,1,132,68,1,70,0.5,6.94,1,16.19
2,2,16.95,2,1,132,229,1,70,0.5,0,1,7
2,1,19.93,5,1,132,224,1,83,0,0,1,13.24
2,1,19.56,2,1,132,236,1,70,0.5,0,1,18.5
2,2,17.1,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,21.52,2,1,132,239,1,70,0.5,6.94,1,10
2,1,22.54,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,20.89,2,1,132,238,1,70,0.5,6.94,1,20.23
2,4,19.64,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,18.78,2,1,132,230,1,70,0.5,6.94,1,16.54
2,1,18.33,2,1,132,163,1,70,0.5,6.94,1,5
2,1,20.11,2,1,132,140,1,70,0.5,6.94,1,11
2,2,17.96,2,1,132,125,1,70,0.5,0,1,10
2,1,6.54,1,1,132,28,1,35.9,0.5,0,1,7.98
2,3,19.49,2,1,132,48,1,70,0.5,6.94,1,16.54
2,2,17.76,2,1,132,237,1,70,0.5,0,1,14.8
2,2,18.05,2,1,132,107,1,70,0.5,6.94,1,16.19
2,1,16.56,2,1,132,137,1,70,0.5,6.94,1,16.19
2,1,17.49,2,1,132,107,1,70,0.5,6.94,1,16.54
2,2,17.4,2,1,132,68,1,70,0.5,6.94,1,16.19
2,2,18.19,2,1,132,234,1,70,0.5,6.94,1,16.19
2,2,16.46,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,17.54,2,1,132,224,1,70,0.5,6.94,1,12.4
2,2,20.33,2,1,132,236,1,70,0.5,6.94,1,16.19
2,3,29.06,2,1,132,13,1,70,0.5,6.94,1,10
2,1,18.77,2,1,132,186,1,70,0.5,6.94,1,16.54
2,3,28.85,2,1,132,13,1,70,0.5,6.94,1,16.19
2,1,20.93,2,1,132,142,1,70,0.5,6.94,1,16.19
2,2,16.86,2,1,132,164,1,70,0.5,6.94,1,16.54
2,4,20.75,2,1,132,209,1,70,0.5,6.94,1,16.54
2,1,17.87,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,19.09,2,1,132,246,1,70,0.5,6.94,1,10
2,4,17.25,2,1,132,163,1,70,0.5,0,1,18.5
2,2,18.19,2,1,132,230,1,70,0.5,6.94,1,10
2,1,17.08,2,1,132,137,1,70,0.5,6.94,1,6
2,2,21.33,2,1,132,209,1,70,0.5,6.94,1,16.19
2,2,17.69,2,1,132,161,1,70,0.5,6.94,1,16.19
2,4,17.42,2,1,132,163,1,70,0.5,0,1,14.8
2,4,17.1,2,1,132,161,1,70,0.5,6.94,1,16.19
2,2,18.29,2,1,132,48,1,70,0.5,6.94,1,13
2,1,14.49,2,1,132,28,1,70,0.5,6.94,1,10
2,2,17.18,2,1,132,144,1,70,0.5,0,1,14.8
2,2,20.76,2,1,132,239,1,70,0.5,6.94,1,16.19
2,1,20.04,2,1,132,158,1,70,0.5,6.94,1,16.19
2,1,20.64,2,1,132,140,1,70,0.5,6.94,1,16.19
2,1,21.73,2,1,132,143,1,70,0.5,6.94,1,14
2,2,20.38,2,1,132,140,1,70,0.5,6.94,1,12.4
2,4,17.57,2,1,132,162,1,70,0.5,6.94,1,16.19
2,1,10.32,1,1,70,142,1,47.8,0.5,6.94,1,12.1
2,2,17.77,2,1,132,164,1,70,0.5,6.94,1,20.23
2,1,18.06,2,1,132,237,1,70,0.5,0,1,4.95
2,2,16.73,2,1,132,164,1,70,0.5,6.94,1,10
2,4,18.72,2,1,132,236,1,70,0.5,6.94,1,16.19
2,2,17.48,2,1,132,141,1,70,0.5,0,1,14.8
2,2,16.95,2,1,132,162,1,70,0.5,6.94,1,8.27
2,1,19.73,2,1,132,143,1,70,0.5,6.94,1,16.19
2,1,17.44,2,1,132,107,1,70,0.5,6.94,1,16.19
2,2,18.12,2,1,132,230,1,70,0.5,6.94,1,5
2,2,19.41,2,1,132,236,1,70,0.5,6.94,1,16.19
2,1,18.23,2,1,132,48,1,70,0.5,6.94,1,16.19
2,2,18.27,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,15.46,1,1,132,226,1,63.2,0.5,0,1,13.44
2,1,22.45,1,1,132,186,1,125.5,0.5,0,1,4.75
2,1,19.64,2,1,132,113,1,70,0.5,6.94,1,12.4
2,1,17.58,2,1,132,161,1,70,0.5,6.94,1,16.19
2,1,17.62,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,17.39,2,1,132,79,1,70,0.5,6.94,1,1
2,3,26.25,1,1,132,118,1,107.3,0.5,13.88,1,10
2,2,18.61,2,1,132,148,1,70,0.5,6.94,1,15
2,3,17.24,2,1,132,186,1,70,0.5,6.94,1,16.19
2,3,17.2,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,18.69,2,1,132,79,1,70,0.5,6.94,1,16.19
2,1,17,2,1,132,237,1,70,0.5,0,1,14.8
2,2,0.02,2,1,132,132,1,70,0.5,6.94,1,16.19
2,1,17.58,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,18.18,2,1,132,229,1,70,0.5,6.94,1,16.19
2,1,18,1,1,132,144,1,81.4,0.5,11,1,10
2,1,17.55,2,1,132,230,1,70,0.5,6.94,1,10
2,2,17.62,2,1,132,141,1,70,0.5,0,1,10
2,1,16.18,2,1,132,237,1,70,0.5,0,1,10
2,1,16.22,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,18.67,2,1,132,79,1,70,0.5,6.94,1,8.27
2,1,17.54,2,1,132,68,1,70,0.5,6.94,1,4
2,1,18.88,2,1,132,249,1,70,0.5,6.94,1,20.23
2,1,18.72,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,9.49,2,1,138,230,1,70,0.5,6.94,1,16.19
2,2,18.4,2,1,132,230,1,70,0.5,6.94,1,16.19
2,2,15.85,5,1,132,230,1,87,0,0,1,18.1
2,1,19.34,2,1,132,231,1,70,0.5,6.94,1,8
2,1,18.05,2,1,132,143,1,70,0.5,0,1,8
2,1,22.29,2,1,132,231,1,70,0.5,6.94,1,16.19
2,3,16.95,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,17.05,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,8.26,2,1,138,141,1,70,0.5,6.94,1,16.19
2,3,17.99,2,1,132,68,1,70,0.5,6.94,1,16.19
2,3,17.34,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.04,2,1,132,90,1,70,0.5,6.94,1,16.19
2,3,17.59,2,1,132,144,1,70,0.5,0,1,14.8
2,1,22.44,2,1,132,261,1,70,0.5,6.94,1,5
2,3,18.73,2,1,132,230,1,70,0.5,8,1,5
2,3,18,2,1,132,140,1,70,0.5,0,1,10
2,4,17.54,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,16.69,2,1,132,237,1,70,0.5,0,1,14.8
2,5,17.33,2,1,132,163,1,70,0.5,0,1,15.15
2,2,20.85,2,1,132,231,1,70,0.5,0,1,14.8
2,1,13.64,1,1,132,181,1,66.7,0.5,0,1,14.14
2,1,19.78,2,1,132,237,1,70,0.5,6.94,1,7
2,4,15.75,5,1,132,137,1,109,0,11.19,1,30.92
2,1,17.14,2,1,132,234,1,70,0.5,6.94,1,20.23
2,2,16.58,2,1,132,170,1,70,0.5,6.94,1,16.19
2,2,18.89,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,17.72,2,1,132,170,1,70,0.5,6.94,1,16.54
2,4,17.8,2,1,132,234,1,70,0.5,6.94,1,8
2,3,7.99,1,1,132,95,1,36.6,0.5,0,1,8.12
2,1,17.58,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,19.94,2,1,132,148,1,70,0.5,6.94,1,16.19
2,2,17.84,2,1,132,233,1,70,0.5,6.94,1,24.28
2,4,16.89,2,1,132,100,1,70,0.5,6.94,1,16.19
2,4,20.56,2,1,132,87,1,70,0.5,6.94,1,16.54
2,2,19.52,2,1,132,230,1,70,0.5,6.94,1,16.19
2,2,19.57,2,1,132,140,1,70,0.5,6.94,1,13
2,1,0,5,1,230,230,1,54.1,0.5,6.94,1,5
2,2,17.96,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,16.72,2,1,132,233,1,70,0.5,6.94,1,16.19
2,2,21.15,2,1,132,239,1,70,0.5,6.94,1,8
2,1,17.34,2,1,132,230,1,70,0.5,6.94,1,16.19
2,3,18.73,2,1,132,236,1,70,0.5,6.94,1,16.19
2,1,20.03,2,1,132,262,1,70,0.5,6.94,1,16.19
2,3,16.52,5,1,132,230,1,85,0,6.94,1,19.09
2,2,19.04,2,1,132,50,1,70,0.5,0,1,14.8
2,1,19.01,1,1,132,265,1,77.9,0.5,0,1,10
2,2,15.66,1,1,132,112,1,67.4,0.5,0,1,10
2,4,16.97,5,1,132,148,1,105,0,0,1,21.7
2,1,24.79,5,1,132,244,1,85,0.5,0,1,18.15
2,1,16.26,5,1,132,230,1,85,0,6.94,1,19.09
2,1,16.64,5,1,132,230,1,87,0,6.94,1,19.84
2,1,18.17,5,1,132,100,1,87.69,0,0,1,10
2,1,17.33,5,1,132,163,1,87.75,0,6.94,1,1
2,2,15.45,5,1,132,164,1,85,0,6.94,1,2
2,3,27.46,2,1,132,261,1,70,0.5,6.94,1,20.23
2,1,17.81,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,18.01,2,1,132,249,1,70,0.5,6.94,1,16.19
2,1,17.73,2,1,132,113,1,70,0.5,6.94,1,8
2,2,18,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.5,2,1,132,79,1,70,0.5,6.94,1,16.19
2,1,18.53,2,1,132,249,1,70,0.5,6.94,1,10
2,4,18.2,2,1,132,140,1,70,0.5,6.94,1,16.19
2,1,20.64,2,1,132,238,1,70,0.5,6.94,1,16.19
2,1,19.27,2,1,132,113,1,70,0.5,0,1,14.8
2,1,18.15,2,1,132,164,1,70,0.5,6.94,1,8
2,1,17.83,2,1,132,233,1,70,0.5,6.94,1,16.54
2,1,28.86,2,1,132,13,1,70,0.5,6.94,1,16.54
2,1,19.09,2,1,132,246,1,70,0.5,6.94,1,6
2,1,18.17,2,1,132,100,1,70,0.5,6.94,1,16.19
2,2,18.58,2,1,132,48,1,70,0.5,6.94,1,16.54
2,2,17.69,2,1,132,4,1,70,0.5,0,1,14.8
2,1,18.2,2,1,132,68,1,70,0.5,6.94,1,20.23
2,1,17.75,2,1,132,148,1,70,0.5,0,1,14.8
2,2,18.74,2,1,132,249,1,70,0.5,6.94,1,16.19
2,1,18.77,2,1,132,142,1,70,0.5,0,1,10
2,1,20.58,2,1,132,239,1,70,0.5,6.94,1,8.27
2,2,19.48,2,1,132,262,1,70,0.5,6.94,1,8
2,1,19.83,2,1,132,158,1,70,0.5,6.94,1,16.19
2,4,16.88,2,1,132,170,1,70,0.5,6.94,1,16.19
2,1,21.11,2,1,132,237,1,70,0.5,6.94,1,16.19
2,2,19.34,2,1,132,142,1,70,0.5,6.94,1,8
2,4,20.63,2,1,132,239,1,70,0.5,6.94,1,16.54
2,3,18.23,2,1,132,90,1,70,0.5,6.94,1,12
2,1,17.29,2,1,132,229,1,70,0.5,6.94,1,14.88
2,2,17.94,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,16.02,2,1,132,233,1,70,0.5,6.94,1,2
2,1,30.04,2,1,132,148,1,70,0.5,6.94,1,3
2,2,17.63,2,1,132,137,1,70,0.5,6.94,1,16.19
2,2,20.25,2,1,132,87,1,70,0.5,6.94,1,7
2,1,19.33,2,1,132,263,1,70,0.5,6.94,1,16.54
2,2,16.12,2,1,132,229,1,70,0.5,0,1,14.8
2,1,16.85,2,1,132,170,1,70,0.5,6.94,1,12.4
2,1,16.97,2,1,132,164,1,70,0.5,6.94,1,16.19
2,1,18.66,2,1,132,90,1,70,0.5,6.94,1,16.19
2,2,18.65,2,1,132,68,1,70,0.5,6.94,1,12.4
2,2,19.45,2,1,132,164,1,70,0.5,0,1,10
2,1,17.19,2,1,132,163,1,70,0.5,0,1,15.15
2,1,17.25,2,1,132,142,1,70,0.5,0,1,11.36
2,2,17.54,2,1,132,107,1,70,0.5,6.94,1,12
2,1,19.45,2,1,132,236,1,70,0.5,6.94,1,16.19
2,2,21.15,2,1,132,87,1,70,0.5,6.94,1,5
2,1,17.93,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,16.27,2,1,132,164,1,70,0.5,6.94,1,4.05
2,2,28.18,2,1,132,261,1,70,0.5,6.94,1,16.19
2,1,15.81,2,1,132,170,1,70,0.5,6.94,1,16.19
2,2,17.71,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.19,2,1,132,4,1,70,0.5,6.94,1,8
2,1,17.94,2,1,132,141,1,70,0.5,6.94,1,16.19
2,1,17.43,2,1,132,231,1,70,0.5,6.94,1,16.19
2,1,17.76,2,1,132,163,1,70,0.5,6.94,1,16.54
2,2,17.5,2,1,132,164,1,70,0.5,6.94,1,16.19
2,1,20.18,2,1,132,107,1,70,0.5,0,1,15
2,2,19.9,2,1,132,239,1,70,0.5,0,1,10
2,1,18.54,2,1,132,234,1,70,0.5,6.94,1,8.27
2,1,18.9,2,1,132,143,1,70,0.5,0,1,12
2,1,18.1,2,1,132,144,1,70,0.5,0,1,14.8
2,2,16.99,2,1,132,48,1,70,0.5,6.94,1,10
2,2,18.06,2,1,132,148,1,70,0.5,6.94,1,16.19
2,1,16.74,2,1,132,170,1,70,0.5,6.94,1,10
2,4,19.15,2,1,132,114,1,70,0.5,6.94,1,20.23
2,2,17.85,2,1,132,140,1,70,0.5,0,1,7
2,1,18.91,2,1,132,143,1,70,0.5,6.94,1,16.19
2,1,17.76,2,1,132,107,1,70,0.5,6.94,1,16.19
2,1,18.27,2,1,132,230,1,70,0.5,6.94,1,20.23
2,1,16.87,2,1,132,162,1,70,0.5,6.94,1,16.19
2,3,18.04,2,1,132,163,1,70,0.5,0,1,18.5
2,3,20.63,2,1,132,237,1,70,0.5,6.94,1,16.19
2,2,18.17,2,1,132,186,1,70,0.5,6.94,1,10
2,1,17.35,2,1,132,236,1,70,0.5,0,1,15.15
2,1,17.96,2,1,132,224,1,70,0.5,6.94,1,16.19
2,1,18.58,2,1,132,237,1,70,0.5,6.94,1,16.54
2,1,17.64,2,1,132,237,1,70,0.5,0,1,14.8
2,2,20.34,2,1,132,141,1,70,0.5,6.94,1,16.19
2,1,18.64,2,1,132,163,1,70,0.5,6.94,1,20.23
2,1,18.42,2,1,132,113,1,70,0.5,6.94,1,16.54
2,1,17.76,2,1,132,79,1,70,0.5,6.94,1,10
2,5,17.06,2,1,132,161,1,70,0.5,0,1,15.15
2,1,16.84,2,1,132,162,1,70,0.5,6.94,1,5
2,1,17.5,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.82,2,1,132,230,1,70,0.5,6.94,1,16.54
2,1,16.92,2,1,132,233,1,70,0.5,6.94,1,16.19
2,2,19.64,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,18.16,2,1,132,237,1,70,0.5,6.94,1,16.19
2,1,17.69,2,1,132,148,1,70,0.5,0,1,14.8
2,2,17.34,2,1,132,140,1,70,0.5,0,1,14.8
2,1,17.78,5,1,132,162,1,140,0,6.94,1,37.61
2,1,17,2,1,132,233,1,70,0.5,6.94,1,16.19
2,1,16.82,2,1,132,229,1,70,0.5,0,1,15.15
2,2,21.36,2,1,132,142,1,70,0.5,6.94,1,8.27
2,2,19.52,2,1,132,107,1,70,0.5,6.94,1,16.19
2,4,17.64,2,1,132,230,1,70,0.5,6.94,1,5
2,2,17.65,2,1,132,164,1,70,0.5,6.94,1,16.19
2,1,17.59,2,1,132,113,1,70,0.5,6.94,1,16.19
2,1,18.98,2,1,132,246,1,70,0.5,6.94,1,16.54
2,1,19.23,2,1,132,142,1,70,0.5,6.94,1,8
2,4,17.06,5,1,132,230,1,87,0,6.94,1,19.49
2,2,16.47,2,1,132,229,1,70,0.5,0,1,12
2,2,21.59,2,1,132,261,1,70,0.5,6.94,1,16.19
2,4,18.17,2,1,132,100,1,70,0.5,22.23,1,19.25
2,2,20.69,2,1,132,151,1,70,0.5,6.94,1,15
2,2,17.54,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,19.58,2,1,132,232,1,70,0.5,0,1,14.8
2,1,17.12,2,1,132,163,1,70,0.5,6.94,1,24.81
2,1,20.41,2,1,132,262,1,70,0.5,6.94,1,12.4
2,2,16.48,2,1,132,162,1,70,0.5,0,1,14.8
2,2,19.58,2,1,132,143,1,70,0.5,6.94,1,16.19
2,2,18.51,2,1,132,142,1,70,0.5,6.94,1,16.19
2,4,17.36,2,1,132,161,1,70,0.5,6.94,1,16.19
2,1,16.76,5,1,132,68,1,87,0,6.94,1,10
2,2,17.53,2,1,132,161,1,70,0.5,6.94,1,16.19
2,2,19.33,2,1,132,107,1,70,0.5,6.94,1,16.19
2,1,17.65,2,1,132,107,1,70,0.5,6.94,1,16.19
2,2,17.07,2,1,132,170,1,70,0.5,6.94,1,16.19
2,1,18.7,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,18.53,2,1,132,231,1,70,0.5,6.94,1,24.28
2,1,16.5,2,1,132,162,1,70,0.5,6.94,1,10
2,1,28.47,2,1,132,231,1,70,0.5,6.94,1,16.19
2,1,16.64,2,1,132,170,1,70,0.5,6.94,1,16.19
2,1,20.3,2,1,132,141,1,70,0.5,6.94,1,16.19
2,2,17.5,2,1,132,100,1,70,0.5,6.94,1,10
2,4,17.62,2,1,132,162,1,70,0.5,6.94,1,10
2,1,19.74,2,1,132,141,1,70,0.5,6.94,1,16.19
2,1,20.47,2,1,132,239,1,70,0.5,6.94,1,15
2,1,17.22,2,1,132,107,1,70,0.5,6.94,1,16.19
2,2,20.81,2,1,132,13,1,70,0.5,0,1,14.8
2,2,18.29,2,1,132,246,1,70,0.5,6.94,1,8
2,1,18.03,2,1,132,263,1,70,0.5,6.94,1,10
2,1,16.82,2,1,132,233,1,70,0.5,6.94,1,16.19
2,1,17.8,2,1,132,142,1,70,0.5,0,1,18.5
2,2,17.62,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.36,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,19.03,2,1,132,246,1,70,0.5,6.94,1,16.19
2,4,16.86,2,1,132,100,1,70,0.5,6.94,1,0.08
2,2,17.8,2,1,132,79,1,70,0.5,6.94,1,16.19
2,1,17.33,2,1,132,113,1,70,0.5,6.94,1,16.19
2,1,28.8,2,1,132,13,1,70,0.5,6.94,1,8
2,1,21.3,2,1,132,239,1,70,0.5,6.94,1,10
2,2,17.27,2,1,132,230,1,70,0.5,6.94,1,20.23
2,3,18.12,2,1,132,237,1,70,0.5,0,1,14.8
2,1,16.75,2,1,132,141,1,70,0.5,0,1,8
2,4,19.01,2,1,132,143,1,70,0.5,0,1,11.36
2,3,16.82,2,1,132,229,1,70,0.5,6.94,1,16.19
2,1,19.08,2,1,132,211,1,70,0.5,0,1,14
2,1,18.52,2,1,132,90,1,70,0.5,6.94,1,16.19
2,2,16.36,2,1,132,233,1,70,0.5,6.94,1,16.19
2,2,17.35,2,1,132,234,1,70,0.5,6.94,1,14
2,1,16.82,2,1,132,229,1,70,0.5,0,1,18.5
2,1,18.22,2,1,132,230,1,70,0.5,6.94,1,10
2,1,19.8,2,1,132,211,1,70,0.5,6.94,1,10
2,2,17.01,2,1,132,164,1,70,0.5,6.94,1,15
2,4,17.94,2,1,132,230,1,70,0.5,6.94,1,10
2,1,18.25,2,1,132,68,1,70,0.5,6.94,1,16.54
2,1,17.11,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,18.91,2,1,132,48,1,70,0.5,6.94,1,20.23
2,1,21.17,2,1,132,239,1,70,0.5,6.94,1,16.54
2,1,19.09,2,1,132,262,1,70,0.5,6.94,1,16.19
2,3,18.33,2,1,132,50,1,70,0.5,6.94,1,9
2,2,19.81,2,1,132,238,1,70,0.5,6.94,1,7
2,1,20.44,2,1,132,144,1,70,0.5,6.94,1,16.19
2,4,17.56,2,1,132,164,1,70,0.5,6.94,1,0.02
2,1,19.82,2,1,132,141,1,70,0.5,0,1,14.8
2,1,17.14,2,1,132,164,1,70,0.5,6.94,1,16.54
2,2,17.27,2,1,132,230,1,70,0.5,6.94,1,12
2,4,17.2,2,1,132,230,1,70,0.5,6.94,1,10
2,1,17.8,2,1,132,164,1,70,0.5,6.94,1,20.23
2,1,16.72,2,1,132,234,1,70,0.5,6.94,1,20.23
2,2,17.72,2,1,132,113,1,70,0.5,6.94,1,16.19
2,1,28.38,2,1,132,231,1,70,0.5,6.94,1,16.19
2,2,18.16,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,17.09,2,1,132,141,1,70,0.5,0,1,14.8
2,1,17.85,2,1,132,137,1,70,0.5,6.94,1,16.19
2,4,17.53,2,1,132,163,1,70,0.5,0,1,10
2,2,20.88,2,1,132,143,1,70,0.5,6.94,1,16.19
2,1,18.01,2,1,132,263,1,70,0.5,6.94,1,20.23
2,1,18.02,2,1,132,164,1,70,0.5,6.94,1,16.19
2,1,17.43,2,1,132,161,1,70,0.5,6.94,1,12.4
2,1,17.19,2,1,132,237,1,70,0.5,0,1,18.5
2,1,18.3,2,1,132,234,1,70,0.5,6.94,1,16.19
2,3,18.36,2,1,132,162,1,70,0.5,6.94,1,7.4
2,1,9.08,2,1,138,68,1,70,0.5,6.94,1,2
2,1,72.64,2,1,132,48,1,70,0.5,13.88,1,17.93
2,2,19.12,2,1,132,262,1,70,0.5,6.94,1,10
2,1,17.96,2,1,132,140,1,70,0.5,0,1,10
2,2,18,2,1,132,161,1,70,0.5,6.94,1,16.19
2,2,17.68,2,1,132,161,1,70,0.5,6.94,1,16.19
2,4,18.28,2,1,132,125,1,70,0.5,0,1,5
2,5,17.54,2,1,132,186,1,70,0.5,6.94,1,20.67
2,2,18.07,2,1,132,249,1,70,0.5,6.94,1,16.19
2,2,19.23,2,1,132,249,1,70,0.5,6.94,1,5
2,1,21.08,2,1,132,237,1,70,0.5,6.94,1,16.19
2,1,20.02,2,1,132,45,1,70,0.5,0,1,15.15
2,2,19.31,2,1,132,236,1,70,0.5,6.94,1,16.19
2,1,18.37,2,1,132,50,1,70,0.5,0,1,14.8
2,1,20.36,2,1,132,87,1,70,0.5,0,1,14.8
2,1,18.4,2,1,132,79,1,70,0.5,0,1,7
2,5,17.78,2,1,132,237,1,70,0.5,6.94,1,7
2,2,17.58,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,17.35,2,1,132,161,1,70,0.5,6.94,1,16.19
2,2,18.75,2,1,132,263,1,70,0.5,6.94,1,16.54
2,1,20.13,2,1,132,238,1,70,0.5,6.94,1,16.54
2,3,17.51,2,1,132,68,1,70,0.5,6.94,1,16.19
2,5,22.08,2,1,132,238,1,70,0.5,6.94,1,16.54
2,1,19.41,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,17.66,2,1,132,161,1,70,0.5,6.94,1,16.54
2,1,18.79,2,1,132,262,1,70,0.5,6.94,1,16.19
2,1,18.47,2,1,132,170,1,70,0.5,6.94,1,20.23
2,1,17.73,2,1,132,170,1,70,0.5,6.94,1,16.19
2,1,16.98,2,1,132,137,1,70,0.5,6.94,1,16.54
2,1,18.89,2,1,132,4,1,70,0.5,0,1,14.8
2,1,17.63,2,1,132,234,1,70,0.5,6.94,1,16.54
2,2,18.1,2,1,132,224,1,70,0.5,6.94,1,5
2,6,18.34,2,1,132,249,1,70,0.5,6.94,1,16.54
2,1,17.24,2,1,132,113,1,70,0.5,6.94,1,16.19
2,2,17.77,2,1,132,141,1,70,0.5,0,1,5
2,1,18.06,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,19.04,2,1,132,249,1,70,0.5,6.94,1,16.19
2,1,18.29,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,19.01,2,1,132,79,1,70,0.5,6.94,1,5
2,1,16.96,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,18.24,2,1,132,113,1,70,0.5,6.94,1,20.23
2,2,18.05,2,1,132,113,1,70,0.5,6.94,1,16.19
2,2,17.15,2,1,132,162,1,70,0.5,6.94,1,16.19
2,1,20.26,2,1,132,239,1,70,0.5,6.94,1,16.19
2,1,20.8,2,1,132,141,1,70,0.5,6.94,1,5
2,1,16.55,2,1,132,137,1,70,0.5,6.94,1,15
2,1,21.28,2,1,132,262,1,70,0.5,6.94,1,16.54
2,1,18.2,2,1,132,144,1,70,0.5,0,1,5
2,1,17.79,2,1,132,137,1,70,0.5,6.94,1,16.19
2,1,18.54,2,1,132,114,1,70,0.5,6.94,1,24.28
2,1,21.28,2,1,132,125,1,70,0.5,0,1,22.2
2,2,17.49,2,1,132,170,1,70,0.5,6.94,1,4
2,2,17.97,2,1,132,163,1,70,0.5,6.94,1,9.92
2,1,19,2,1,132,249,1,70,0.5,6.94,1,20.23
2,1,17.72,2,1,132,232,1,70,0.5,0,1,14.8
2,1,18.29,2,1,132,114,1,70,0.5,6.94,1,12.4
2,1,19.62,2,1,132,48,1,70,0.5,6.94,1,16.54
2,1,18.78,2,1,132,236,1,70,0.5,6.94,1,16.19
2,1,18.49,2,1,132,107,1,70,0.5,6.94,1,5
2,2,17.9,2,1,132,230,1,70,0.5,6.94,1,20.23
2,1,18.39,2,1,132,249,1,70,0.5,6.94,1,16.19
2,1,17.03,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,18.32,2,1,132,237,1,70,0.5,6.94,1,16.19
2,1,16.9,2,1,132,229,1,70,0.5,0,1,14.8
2,1,18.47,2,1,132,113,1,70,0.5,6.94,1,20
2,1,21.36,2,1,132,88,1,70,0.5,0,1,14.8
2,1,17.64,2,1,132,137,1,70,0.5,6.94,1,20.67
2,4,21.48,2,1,132,144,1,70,0.5,6.94,1,20.23
2,1,18.89,2,1,132,262,1,70,0.5,6.94,1,16.19
2,1,18.35,2,1,132,48,1,70,0.5,6.94,1,16.19
2,2,17.64,2,1,132,48,1,70,0.5,6.94,1,0.01
2,1,20.27,2,1,132,238,1,70,0.5,6.94,1,20.67
2,1,18.36,2,1,132,148,1,70,0.5,0,1,18.5
2,1,18.2,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,21.32,2,1,132,90,1,70,0.5,0,1,14.8
2,1,17.76,2,1,132,142,1,70,0.5,0,1,18.5
2,3,17.93,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,17.38,2,1,132,163,1,70,0.5,0,1,14.8
